ShipmentID,OrderID,Order#,SKU,ItemDescription,UnitPrice,Quantity,ExtendedPrice,ShipDate,StoreName,Carrier,Provider,Service,Tracking#,Warehouse
"153703632","283923088","862843","17914","FREE CASE-  PPR- PreRinse","0.00","1","0.00","5/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381134247864","Axiom"
"149016360","275883129","862121","17914","PPR- PreRinse (Case of 3)","0.00","2","0.00","4/6/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380262047979","Axiom"
"148608430","274801766","862100","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground Hm","380186727000","Axiom"
"148608340","274434767","862059","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground Hm","380186720597","Axiom"
"149580704","276705249","862214","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369063550","Axiom"
"149580724","276672465","862212","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369065997","Axiom"
"149414006","276571622","862202","17914","PPR- PreRinse (Case of 3)","134.00","5","670.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336059371","Axiom"
"149414101","276571621","862202","17914","PPR- PreRinse (Case of 3)","0.00","1","0.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336070582","Axiom"
"149414079","276549629","862194","17914","PPR- PreRinse (Case of 3)","134.00","2","268.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336066384","Axiom"
"149235076","276281834","862174","17914","PPR- PreRinse (Case of 3)","134.00","2","268.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300840168","Axiom"
"149235108","275984044","862146","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300845321","Axiom"
"149016294","275949053","862137","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/6/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380262045222","Axiom"
"151277402","280076690","862482","17914","PPR- PreRinse (Case of 3)","134.00","2","268.00","4/21/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380691675870","Axiom"
"151277467","280040672","862475","17914","PPR- PreRinse (Case of 3)","134.00","3","402.00","4/21/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380691680066","Axiom"
"149413986","276538009","862190","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336059706","Axiom"
"149414140","276596842","862204","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336076455","Axiom"
"151277525","279841475","862461","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/21/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380691686649","Axiom"
"149580695","276838015","862225","17914","PPR- PreRinse (Case of 3)","120.60","2","241.20","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369059362","Axiom"
"154547295","285858262","100673","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285057716","Axiom"
"154192325","285311150","100638","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground","381221994129","Axiom"
"154192411","285310684","100636","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground","381222013918","Axiom"
"154186140","285310338","100635","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground","381221074578","Axiom"
"154163756","285314073","100647","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground","381217880907","Axiom"
"154163789","285313598","100646","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground","381217886548","Axiom"
"154163776","285312706","100644","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground","381217884589","Axiom"
"154163805","285312337","100643","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground","381217888253","Axiom"
"154192412","285312031","100642","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground","381222013723","Axiom"
"154186364","285311741","100641","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground","381221092740","Axiom"
"154192410","285311595","100640","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground","381222013826","Axiom"
"154192256","285311348","100639","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground Hm","381221980431","Axiom"
"154547251","285857227","100671","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285056640","Axiom"
"151775513","281017684","862573","18675 - 240231","Ortho Protect","0.00","1","0.00","4/24/2026","BigCommerce - Oracare","FedEx","FedEx","2day","380785463536","Axiom"
"154547206","285826200","100668","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285050310","Axiom"
"154547200","285825342","100667","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285049887","Axiom"
"154547288","285824998","100666","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285057392","Axiom"
"154547266","285824107","100665","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285057348","Axiom"
"154547246","285821872","100664","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285053239","Axiom"
"149580789","276884503","862232","17914","PPR- PreRinse (Case of 3)","120.60","5","603.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369067280","Axiom"
"149580950","276884758","862229","17914","PPR- PreRinse (Case of 3)","120.60","2","241.20","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369095923","Axiom"
"150752725","279019060","862431","17914","PPR- PreRinse (Case of 3)","134.00","2","268.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594146979","Axiom"
"149724613","276935224","862244","17914","PPR- PreRinse (Case of 3)","134.00","2","268.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398432764","Axiom"
"149724610","276954168","862250","17914","PPR- PreRinse (Case of 3)","134.00","4","536.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398430544","Axiom"
"149724618","277115985","862253","17914","PPR- PreRinse (Case of 3)","134.00","4","536.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398432525","Axiom"
"150752752","278802615","862409","17914","PPR- PreRinse (Case of 3)","134.00","5","670.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594149566","Axiom"
"150752730","278802613","862409","17914","PPR- PreRinse (Case of 3)","0.00","1","0.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594149408","Axiom"
"150440967","278477306","862370","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530930640","Axiom"
"150037860","277810942","862274","17914","PPR- PreRinse (Case of 3)","111.67","6","670.02","4/13/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380459017872","Axiom"
"149724584","276935228","862245","17914","PPR- PreRinse (Case of 3)","0.00","1","0.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398427170","Axiom"
"153703623","283922500","862842","17914","FREE CASE-  PPR- PreRinse","0.00","1","0.00","5/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381134247268","Axiom"
"153703581","283921265","862844","17914","PPR- PreRinse (Case of 3)","134.00","3","402.00","5/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381134242612","Axiom"
"153703762","283921240","862837","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","5/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381134253469","Axiom"
"153703426","283898696","862834","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","5/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381134233618","Axiom"
"153348292","283848993","862808","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","5/5/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381068036823","Axiom"
"150752738","278802629","862414","17914","PPR- PreRinse (Case of 3)","120.60","5","603.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594146085","Axiom"
"153348228","283592701","862769","17914","PPR- PreRinse (Case of 3)","134.00","2","268.00","5/5/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381068030192","Axiom"
"157124698","290489822","863388","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","6/1/2026","BigCommerce - Oracare","FedEx","FedEx","2day","381727255320","Axiom"
"148608448","274211065","723005","17612","Case(s) of OraCare™ Oral Health Rinse","0.00","6","0.00","4/2/2026","XCart - Oracare","FedEx","FedEx","Ground","380186730988","Axiom"
"148608404","274200856","722985","17612","Case(s) of OraCare™ Oral Health Rinse","0.00","15","0.00","4/2/2026","XCart - Oracare","FedEx","FedEx","Ground","380186720060","Axiom"
"148608319","274166337","722955","17612","Case(s) of OraCare™ Oral Health Rinse","0.00","6","0.00","4/2/2026","XCart - Oracare","FedEx","FedEx","Ground","380186712810","Axiom"
"148608612","274453953","862063","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380186755308","Axiom"
"148608605","274434777","862060","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380186752467","Axiom"
"148608592","274434774","862061","17612","OraCare Health Rinse (Case of 8)","254.00","31","7874.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380186729859","Axiom"
"148608402","274434773","862061","17612","OraCare Health Rinse (Case of 8)","0.00","10","0.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380186720781","Axiom"
"148608351","274434769","862059","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground Hm","380186721310","Axiom"
"148608570","274409380","862054","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380186746233","Axiom"
"148608536","274409378","862054","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380186746895","Axiom"
"148608449","274211068","723015","17612","Case(s) of OraCare™ Oral Health Rinse","0.00","1","0.00","4/2/2026","XCart - Oracare","FedEx","FedEx","Ground","380186737802","Axiom"
"149016332","275883128","862119","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/6/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380262047626","Axiom"
"148743082","274843399","862109","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/3/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380212519393","Axiom"
"148743065","274843396","862107","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/3/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380212524749","Axiom"
"148743062","274843395","862106","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/3/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380212524212","Axiom"
"148743099","274843391","862108","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/3/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380212532519","Axiom"
"154547227","285820975","100663","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285054923","Axiom"
"154547220","285819348","100662","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285053489","Axiom"
"154547212","285811876","100661","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285052850","Axiom"
"154375331","285379687","100658","18675 - 240231","Ortho Protect","0.00","1","0.00","5/12/2026","XCart - Oracare","FedEx","FedEx","Ground Hm","381253849471","Axiom"
"154375324","285379263","100657","18675 - 240231","Ortho Protect","0.00","1","0.00","5/12/2026","XCart - Oracare","FedEx","FedEx","Ground","381253848100","Axiom"
"154375314","285375568","100654","18675 - 240231","Ortho Protect","0.00","1","0.00","5/12/2026","XCart - Oracare","FedEx","FedEx","Ground","381253845730","Axiom"
"154375307","285375194","100653","18675 - 240231","Ortho Protect","0.00","1","0.00","5/12/2026","XCart - Oracare","FedEx","FedEx","Ground","381253845270","Axiom"
"154375380","285374789","100652","18675 - 240231","Ortho Protect","0.00","1","0.00","5/12/2026","XCart - Oracare","FedEx","FedEx","Ground","381253860075","Axiom"
"154375375","285372955","100651","18675 - 240231","Ortho Protect","0.00","1","0.00","5/12/2026","XCart - Oracare","FedEx","FedEx","Ground","381253856532","Axiom"
"154163807","285315361","100650","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground","381217888871","Axiom"
"157344395","289906093","100688","18675 - 240231","Ortho Protect","0.00","1","0.00","6/2/2026","XCart - Oracare","FedEx","FedEx","Ground","381758489984","Axiom"
"156227686","289234303","100685","18675 - 240231","Ortho Protect","0.00","2","0.00","5/26/2026","XCart - Oracare","FedEx","FedEx","Ground","381583755100","Axiom"
"155538792","287693254","100681","18675 - 240231","Ortho Protect","0.00","1","0.00","5/20/2026","XCart - Oracare","FedEx","FedEx","Ground","381460991214","Axiom"
"154547203","285858529","100674","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285050744","Axiom"
"154547275","285858045","100672","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285056293","Axiom"
"154547221","285828497","100670","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285054073","Axiom"
"154547215","285826536","100669","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285052015","Axiom"
"154375344","285380405","100660","18675 - 240231","Ortho Protect","0.00","1","0.00","5/12/2026","XCart - Oracare","FedEx","FedEx","Ground Hm","381253850626","Axiom"
"154375338","285380049","100659","18675 - 240231","Ortho Protect","0.00","1","0.00","5/12/2026","XCart - Oracare","FedEx","FedEx","Ground","381253849920","Axiom"
"150752712","278802628","862414","17914","PPR- PreRinse (Case of 3)","0.00","1","0.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594147232","Axiom"
"150595056","278772922","862408","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562270786","Axiom"
"150595045","278772917","862405","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562268856","Axiom"
"153126755","282928296","862752","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","5/4/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381029734476","Axiom"
"150594989","278742966","862397","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562256290","Axiom"
"152813068","282596684","862718","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","5/1/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380975467168","Axiom"
"150595001","278539080","862382","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562259347","Axiom"
"150440951","278480495","862370","17914","FREE CASE-  PPR- PreRinse","0.00","1","0.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530928021","Axiom"
"152649124","282353074","862694","17914","PPR- PreRinse (Case of 3)","134.00","2","268.00","4/30/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380945657685","Axiom"
"152475335","282238841","862498","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/29/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380913355597","Axiom"
"152475284","282092375","862660","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/29/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380913347496","Axiom"
"150441081","278344171","862333","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530943076","Axiom"
"152475228","282024701","862645","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/29/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380913338881","Axiom"
"148608456","274352271","862052","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground Hm","380186737971","Axiom"
"152064170","281048348","862602","17914","PPR- PreRinse (Case of 3)","140.70","1","140.70","4/27/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380840878239","Axiom"
"148608366","274592526","862089","17914","PPR- PreRinse (Case of 3)","111.67","6","670.02","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380186718921","Axiom"
"151775433","281013435","862597","17914","PPR- PreRinse (Case of 3)","120.60","2","241.20","4/24/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380785450227","Axiom"
"151775529","280964232","862578","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/24/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380785466605","Axiom"
"148743100","274810390","723075","17612","Case(s) of OraCare™ Oral Health Rinse","0.00","2","0.00","4/3/2026","XCart - Oracare","FedEx","FedEx","Ground","380212530685","Axiom"
"148743092","274807134","10206","17612","Case(s) of OraCare™ Oral Health Rinse","177.80","8","1422.40","4/3/2026","XCart - Oracare","FedEx","FedEx","Ground","380212525826","Axiom"
"148608420","274801762","862098","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground Hm","380186730749","Axiom"
"148608354","274783680","720435","17612","Case(s) of OraCare™ Oral Health Rinse","0.00","1","0.00","4/2/2026","XCart - Oracare","FedEx","FedEx","2day","380186721321","Axiom"
"148608305","274579604","862088","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380186714010","Axiom"
"148608294","274498826","862071","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380186712647","Axiom"
"148608391","274479362","862066","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380186725408","Axiom"
"148608365","274479359","862066","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380186724490","Axiom"
"148608359","274479357","862065","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380186719928","Axiom"
"148608348","274471773","10205","17612","Case(s) of OraCare™ Oral Health Rinse","0.00","6","0.00","4/2/2026","XCart - Oracare","FedEx","FedEx","Ground","380186716881","Axiom"
"148608313","274453955","862062","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380186711732","Axiom"
"148608620","274453954","862062","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380186755135","Axiom"
"149414055","276408285","862186","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336066866","Axiom"
"149414045","276408282","862187","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336062139","Axiom"
"149414000","276408281","862187","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336062106","Axiom"
"149413975","276340450","723135","17612","Case(s) of OraCare™ Oral Health Rinse","0.00","1","0.00","4/8/2026","XCart - Oracare","FedEx","FedEx","Ground","380336060158","Axiom"
"149414093","276331227","862181","17612","OraCare Health Rinse (Case of 8)","228.60","2","457.20","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336069258","Axiom"
"154375318","285376431","100656","18675 - 240231","Ortho Protect","0.00","1","0.00","5/12/2026","XCart - Oracare","FedEx","FedEx","Ground","381253846440","Axiom"
"154163800","285314688","100649","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground","381217887100","Axiom"
"154163764","285314272","100648","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground Hm","381217878881","Axiom"
"154163767","285313100","100645","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground","381217883295","Axiom"
"154192409","285310990","100637","18675 - 240231","Ortho Protect","0.00","1","0.00","5/11/2026","XCart - Oracare","FedEx","FedEx","Ground","381222012933","Axiom"
"155849632","288306713","100684","18675 - 240231","Ortho Protect","0.00","20","0.00","5/22/2026","XCart - Oracare","FedEx","FedEx","Ground","381516210685","Axiom"
"155849581","288094705","100683","18675 - 240231","Ortho Protect","0.00","1","0.00","5/22/2026","XCart - Oracare","FedEx","FedEx","Ground Hm","381516211800","Axiom"
"155538803","287693560","100682","18675 - 240231","Ortho Protect","0.00","1","0.00","5/20/2026","XCart - Oracare","FedEx","FedEx","Ground","381460994820","Axiom"
"154547222","285860996","100679","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285054198","Axiom"
"154547207","285860649","100678","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285051280","Axiom"
"154547216","285860336","100677","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground Hm","381285049615","Axiom"
"154547201","285859596","100676","18675 - 240231","Ortho Protect","0.00","1","0.00","5/13/2026","XCart - Oracare","FedEx","FedEx","Ground","381285049589","Axiom"
"157344400","291137105","863418","17613","FREE CASE- OraCare Health Rinse","0.00","1","0.00","6/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381758489127","Axiom"
"156643538","289734646","863337","17613","FREE CASE- OraCare Health Rinse","0.00","1","0.00","5/28/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381649690302","Axiom"
"156643548","289653179","863327","17613","FREE CASE- OraCare Health Rinse","0.00","1","0.00","5/28/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381649692029","Axiom"
"156643505","289653173","863328","17613","FREE CASE- OraCare Health Rinse","0.00","1","0.00","5/28/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381649685141","Axiom"
"157124627","290166983","863376","17613","FREE CASE- OraCare Health Rinse","0.00","1","0.00","6/1/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381727245432","Axiom"
"156804694","289972987","863371","17613","FREE CASE- OraCare Health Rinse","0.00","1","0.00","5/29/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381677034730","Axiom"
"148610751","274818370","862105","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/2/2026","BigCommerce - Oracare","FedEx","FedEx","Std Ovr","380187115473","Axiom"
"151775626","280789839","862562","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/24/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380785476216","Axiom"
"148743111","274830910","723085","17914","Bundle Test Product: 18265 (Component: 17914)","0.00","1","0.00","4/3/2026","XCart - Oracare","FedEx","FedEx","Ground","380212533607","Axiom"
"148743087","274863797","862112","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/3/2026","BigCommerce - Oracare","FedEx","FedEx","Ground Hm","380212529534","Axiom"
"151614673","280699128","862552","17914","PPR- PreRinse (Case of 3)","120.60","2","241.20","4/23/2026","BigCommerce - Oracare","FedEx","FedEx","Ground Hm","380755275965","Axiom"
"151447444","280357298","862515","17914","PPR- PreRinse (Case of 3)","134.00","2","268.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722757707","Axiom"
"149235096","276018670","862147","17914","PPR- PreRinse (Case of 3)","120.60","1","120.60","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300846800","Axiom"
"151447428","280183635","862500","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722758107","Axiom"
"151447421","280183634","862503","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground Hm","380722755050","Axiom"
"151447376","280158352","862498","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722749650","Axiom"
"151447372","280158336","862497","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground Hm","380722750871","Axiom"
"157506332","291836105","863461","17914","PPR- PreRinse (Case of 3)","134.00","2","268.00","6/3/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381784505547","Axiom"
"157506245","291509616","863451","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","6/3/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381784494708","Axiom"
"157506349","291509612","863454","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","6/3/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381784508465","Axiom"
"157506265","291398868","863442","17914","PPR- PreRinse (Case of 3)","134.00","2","268.00","6/3/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381784494190","Axiom"
"157344407","291029592","863416","17914","PPR- PreRinse (Case of 3)","134.00","2","268.00","6/2/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381758488922","Axiom"
"156804697","289996110","863372","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","5/29/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381677034887","Axiom"
"156804703","289938475","863359","17914","PPR- PreRinse (Case of 3)","134.00","1","134.00","5/29/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","381677035931","Axiom"
"149414075","276331223","862179","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336064245","Axiom"
"149413979","276305655","862176","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336060240","Axiom"
